Unnamed: 0,y,x,heading,distance,carvature,speedMode,steer,velocity,status,type
0,0,0,177.732,0,0,0,0,0,good,GPS
1,0.003124742,-0.188304754,176.356,0.188330678,-0.127518951,0,0,0,good,GPS
2,0.006249484,-0.376609508,175.246,0.188330678,-0.102867758,0,0,0,normal,GPS
3,0.029994109,-0.564577872,174.559,0.189462169,-0.063286576,0,0,0,good,GPS
4,0.05373873,-0.752546238,174.175,0.189462169,-0.035374156,0,0,0,good,GPS
5,0.077483353,-0.940514602,173.983,0.189462168,-0.017687078,0,0,0,good,GPS
6,0.10122798,-1.128482968,173.876,0.189462169,-0.009856861,0,0,0,good,GPS
7,0.104352721,-1.316787722,173.843,0.188330679,-0.003058231,0,0,0,good,GPS
8,0.107661271,-1.516169226,173.884,0.199408953,0.00358853,0,0,0,good,GPS
9,0.131405893,-1.70413759,173.945,0.189462168,0.005619332,0,0,0,normal,GPS
10,0.15515052,-1.892105955,174.011,0.189462168,0.006079933,0,0,0,normal,GPS
11,0.178895145,-2.080074319,174.095,0.189462168,0.007738097,0,0,0,good,GPS
12,0.202823578,-2.279119434,174.187,0.200478247,0.008009362,0,0,0,good,GPS
13,0.226752015,-2.47816455,174.269,0.200478248,0.007138779,0,0,0,normal,GPS
14,0.260990393,-2.67704147,174.359,0.201802616,0.007783825,0,0,0,normal,GPS
15,0.284735016,-2.865009835,174.443,0.189462169,0.007738097,0,0,0,normal,GPS
16,0.308479643,-3.052978199,174.542,0.189462168,0.0091199,0,0,0,good,GPS
17,0.33222427,-3.240946564,174.676,0.18946217,0.012344106,0,0,0,good,GPS
18,0.356152708,-3.439991679,174.81,0.200478247,0.01166581,0,0,0,good,GPS
19,0.380081144,-3.639036793,174.95,0.200478247,0.01218816,0,0,0,good,GPS
20,0.41450333,-3.848990463,175.097,0.212756741,0.012059002,0,0,0,good,GPS
21,0.438247961,-4.036958828,175.231,0.189462169,0.012344107,0,0,0,normal,GPS
22,0.462176399,-4.236003943,175.369,0.200478248,0.012014043,0,0,0,normal,GPS
23,0.486104835,-4.435049057,175.506,0.200478247,0.011926985,0,0,0,good,GPS
24,0.499723328,-4.634262366,175.651,0.199678257,0.012674026,0,0,0,good,GPS
25,0.523651768,-4.833307481,175.8,0.200478248,0.012971685,0,0,0,good,GPS
26,0.547580203,-5.032352596,175.937,0.200478247,0.011926985,0,0,0,normal,GPS
27,0.571508644,-5.23139771,176.084,0.200478248,0.012797568,0,0,0,normal,GPS
28,0.58531095,-5.441687769,176.235,0.210742527,0.012505531,0,0,0,good,GPS
29,0.609423196,-5.651809634,176.375,0.211500824,0.011552962,0,0,0,good,GPS
30,0.622857881,-5.839946193,176.484,0.18861563,0.010086168,0,0,0,good,GPS
31,0.636292569,-6.028082752,176.578,0.188615629,0.008698163,0,0,0,good,GPS
32,0.639601119,-6.227464255,176.697,0.199408953,0.010415489,0,0,0,good,GPS
33,0.653219615,-6.426677565,176.817,0.199678256,0.010488849,0,0,0,good,GPS
34,0.666654303,-6.614814124,176.934,0.188615629,0.010826437,0,0,0,good,GPS
35,0.680088988,-6.802950683,177.053,0.18861563,0.011011504,0,0,0,good,GPS
36,0.693523676,-6.991087241,177.182,0.188615628,0.011936841,0,0,0,normal,GPS
37,0.707142169,-7.19030055,177.29,0.199678256,0.009439964,0,0,0,normal,GPS
38,0.720576858,-7.378437109,177.397,0.188615629,0.0099011,0,0,0,normal,GPS
39,0.734011545,-7.566573667,177.478,0.188615629,0.007495226,0,0,0,good,GPS
40,0.74744623,-7.754710226,177.556,0.188615629,0.007217625,0,0,0,good,GPS
41,0.760880918,-7.942846785,177.633,0.18861563,0.007125091,0,0,0,good,GPS
42,0.774315604,-8.130983343,177.706,0.188615627,0.006754956,0,0,0,good,GPS
43,0.777440345,-8.319288096,177.787,0.188330678,0.007506566,0,0,0,good,GPS
44,0.790875033,-8.507424656,177.869,0.18861563,0.007587759,0,0,0,good,GPS
45,0.804493526,-8.706637964,177.953,0.199678255,0.007342194,0,0,0,good,GPS
46,0.817928215,-8.894774523,178.02,0.188615629,0.006199755,0,0,0,good,GPS
47,0.821236763,-9.094156026,178.091,0.199408953,0.006214284,0,0,0,good,GPS
48,0.835039068,-9.304446086,178.16,0.210742527,0.005714448,0,0,0,good,GPS
49,0.848657561,-9.503659394,178.25,0.199678255,0.007866637,0,0,0,good,GPS
50,0.851782301,-9.691964147,178.318,0.188330677,0.006301809,0,0,0,good,GPS
51,0.865584607,-9.902254205,178.403,0.210742527,0.007039537,0,0,0,good,GPS
52,0.868893154,-10.10163571,178.472,0.199408952,0.006039233,0,0,0,good,GPS
53,0.88232784,-10.28977227,178.531,0.188615627,0.005459485,0,0,0,good,GPS
54,0.896130143,-10.50006233,178.583,0.210742527,0.00430654,0,0,0,good,GPS
55,0.899622498,-10.71052058,178.649,0.210487228,0.005472623,0,0,0,good,GPS
56,0.903114853,-10.92097883,178.715,0.210487227,0.005472623,0,0,0,good,GPS
57,0.916549539,-11.10911539,178.764,0.188615629,0.004534149,0,0,0,good,GPS
58,0.930168035,-11.3083287,178.839,0.199678256,0.006555531,0,0,0,good,GPS
59,0.933292773,-11.49663345,178.893,0.188330677,0.005004377,0,0,0,good,GPS
60,0.946727461,-11.68477001,178.949,0.188615629,0.005181884,0,0,0,good,GPS
61,0.960345955,-11.88398332,179.02,0.199678255,0.006205902,0,0,0,normal,GPS
62,0.97378064,-12.07211988,179.085,0.188615629,0.006014687,0,0,0,normal,GPS
63,0.977089186,-12.27150138,179.138,0.199408952,0.004638831,0,0,0,normal,GPS
64,0.990707683,-12.47071469,179.181,0.199678255,0.003758504,0,0,0,good,GPS
65,0.994200037,-12.68117294,179.259,0.210487227,0.006467646,0,0,0,good,GPS
66,0.997508582,-12.88055444,179.327,0.199408952,0.005951708,0,0,0,good,GPS
67,1.001000935,-13.0910127,179.392,0.210487227,0.005389705,0,0,0,good,GPS
68,1.00430948,-13.2903942,179.47,0.199408952,0.006826959,0,0,0,good,GPS
69,1.018111783,-13.50068426,179.551,0.210742525,0.006708265,0,0,0,good,GPS
70,1.021420327,-13.70006576,179.614,0.199408953,0.005514083,0,0,0,good,GPS
71,1.024912679,-13.91052401,179.67,0.210487227,0.004643438,0,0,0,good,GPS
72,1.018095081,-14.12115046,179.749,0.210736754,0.006542808,0,0,0,good,GPS
73,1.010909864,-14.30962341,179.819,0.188609859,0.006477554,0,0,0,good,GPS
74,1.014402215,-14.52008166,179.891,0.210487226,0.005970135,0,0,0,good,GPS
75,1.007584616,-14.73070811,179.977,0.210736755,0.00712255,0,0,0,good,GPS
76,1.010893159,-14.93008961,180.058,0.199408951,0.007089535,0,0,0,good,GPS
77,1.014385509,-15.14054786,180.127,0.210487227,0.005721379,0,0,0,good,GPS
78,1.017694051,-15.33992936,180.181,0.199408951,0.004726357,0,0,0,normal,GPS
79,1.010692643,-15.53947906,180.249,0.199672484,0.005943853,0,0,0,normal,GPS
80,1.014184992,-15.74993731,180.33,0.210487227,0.006716401,0,0,0,normal,GPS
81,1.017493534,-15.94931882,180.408,0.199408951,0.006826959,0,0,0,good,GPS
82,1.010492122,-16.14886851,180.478,0.199672484,0.006118672,0,0,0,good,GPS
83,1.013800662,-16.34825001,180.558,0.199408951,0.00700201,0,0,0,good,GPS
84,1.017109202,-16.54763152,180.637,0.199408952,0.006914484,0,0,0,good,GPS
85,1.010107789,-16.74718121,180.698,0.199672484,0.005331986,0,0,0,good,GPS
86,1.013416329,-16.94656271,180.76,0.199408951,0.005426557,0,0,0,good,GPS
87,1.01654106,-17.13486747,180.842,0.188330676,0.00759924,0,0,0,good,GPS
88,1.009355841,-17.32334041,180.92,0.18860986,0.007217845,0,0,0,good,GPS
89,1.012848187,-17.53379866,180.992,0.210487225,0.005970135,0,0,0,good,GPS
90,1.005662965,-17.72227161,181.061,0.188609858,0.006385017,0,0,0,good,GPS
91,1.008971504,-17.92165311,181.126,0.199408951,0.005689133,0,0,0,good,GPS
92,1.001786282,-18.11012606,181.174,0.188609858,0.004441751,0,0,0,good,GPS
93,1.004911012,-18.29843081,181.197,0.188330676,0.002131494,0,0,0,good,GPS
94,0.997725786,-18.48690375,181.219,0.188609859,0.002035803,0,0,0,good,GPS
95,0.990540563,-18.6753767,181.264,0.188609858,0.004164142,0,0,0,good,GPS
96,0.993665293,-18.86368145,181.307,0.188330675,0.003984967,0,0,0,good,GPS
97,0.986480066,-19.0521544,181.337,0.188609859,0.002776094,0,0,0,good,GPS
98,0.97929484,-19.24062734,181.367,0.188609858,0.002776094,0,0,0,good,GPS
99,0.982419568,-19.42893209,181.386,0.188330676,0.001760799,0,0,0,good,GPS
100,0.985911911,-19.63939035,181.387,0.210487224,8.29E-05,0,0,0,good,GPS
101,0.999714209,-19.8496804,181.373,0.210742525,-0.001159453,0,0,0,good,GPS
102,1.003206551,-20.06013865,181.361,0.210487225,-0.000995022,0,0,0,good,GPS
103,1.01700885,-20.27042871,181.367,0.210742524,0.000496909,0,0,0,good,GPS
104,1.009823621,-20.45890166,181.365,0.188609859,-0.000185073,0,0,0,good,GPS
105,1.012948348,-20.64720641,181.367,0.188330675,0.000185347,0,0,0,good,GPS
106,1.005763118,-20.83567935,181.372,0.188609859,0.000462682,0,0,0,good,GPS
107,1.008887845,-21.0239841,181.381,0.188330674,0.000834063,0,0,0,good,GPS
108,1.012196378,-21.22336561,181.385,0.19940895,0.0003501,0,0,0,good,GPS
109,1.00501115,-21.41183855,181.371,0.188609858,-0.001295511,0,0,0,good,GPS
110,1.008319683,-21.61122005,181.357,0.19940895,-0.001225352,0,0,0,good,GPS
111,1.001318258,-21.81076975,181.348,0.199672483,-0.000786686,0,0,0,good,GPS
112,1.004810598,-22.021228,181.328,0.210487225,-0.001658371,0,0,0,good,GPS
113,0.997809175,-22.22077769,181.295,0.199672484,-0.002884517,0,0,0,good,GPS
114,1.011427662,-22.419991,181.271,0.199678253,-0.00209777,0,0,0,good,GPS
115,1.014920001,-22.63044925,181.242,0.210487225,-0.002404638,0,0,0,good,GPS
116,1.028538489,-22.82966256,181.185,0.199678253,-0.004982203,0,0,0,good,GPS
117,1.031663213,-23.01796731,181.122,0.188330674,-0.00583844,0,0,0,good,GPS
118,1.034787937,-23.20627206,181.062,0.188330676,-0.005560419,0,0,0,good,GPS
119,1.03791266,-23.39457681,181.016,0.188330675,-0.004262988,0,0,0,good,GPS
120,1.041037383,-23.58288156,180.97,0.188330673,-0.004262988,0,0,0,good,GPS
121,1.044345914,-23.78226306,180.912,0.19940895,-0.005076457,0,0,0,normal,GPS
122,1.047654444,-23.98164456,180.863,0.19940895,-0.004288731,0,0,0,normal,GPS
123,1.050962973,-24.18102606,180.818,0.199408948,-0.00393863,0,0,0,normal,GPS
124,1.05445531,-24.39148431,180.765,0.210487225,-0.004394682,0,0,0,good,GPS
125,1.057763839,-24.59086581,180.698,0.199408949,-0.005864183,0,0,0,good,GPS
126,1.061256175,-24.80132406,180.637,0.210487225,-0.005058031,0,0,0,good,GPS
127,1.064748511,-25.01178231,180.578,0.210487224,-0.004892194,0,0,0,good,GPS
128,1.068240847,-25.22224056,180.519,0.210487225,-0.004892194,0,0,0,good,GPS
129,1.071733182,-25.43269881,180.468,0.210487223,-0.004228845,0,0,0,good,GPS
130,1.074857903,-25.62100356,180.429,0.188330674,-0.003614273,0,0,0,good,GPS
131,1.068040278,-25.83163001,180.375,0.210736754,-0.004472299,0,0,0,normal,GPS
132,1.071164998,-26.01993476,180.328,0.188330674,-0.004355662,0,0,0,normal,GPS
133,1.064347375,-26.2305612,180.265,0.210736752,-0.005217682,0,0,0,normal,GPS
134,1.067472095,-26.41886595,180.202,0.188330674,-0.00583844,0,0,0,normal,GPS
135,1.071148235,-26.64040095,180.14,0.221565499,-0.004883902,0,0,0,good,GPS
136,1.074640569,-26.8508592,180.091,0.210487224,-0.004063008,0,0,0,good,GPS
137,1.078316708,-27.0723942,180.049,0.221565499,-0.00330845,0,0,0,good,GPS
138,1.081809041,-27.28285245,179.996,0.210487225,-0.004394682,0,0,0,normal,GPS
139,1.085301374,-27.4933107,179.942,0.210487223,-0.004477601,0,0,0,normal,GPS
140,1.088426092,-27.68161545,179.885,0.188330675,-0.005282399,0,0,0,normal,GPS
141,1.091918424,-27.8920737,179.815,0.210487224,-0.005804298,0,0,0,good,GPS
142,1.095410755,-28.10253195,179.758,0.210487223,-0.004726357,0,0,0,good,GPS
143,1.099086893,-28.32406695,179.707,0.221565499,-0.004017403,0,0,0,good,GPS
144,1.112889183,-28.53435701,179.662,0.210742522,-0.003726814,0,0,0,good,GPS
145,1.116381514,-28.74481526,179.612,0.210487223,-0.004145927,0,0,0,good,GPS
146,1.119873845,-28.95527351,179.556,0.210487224,-0.004643438,0,0,0,good,GPS
147,1.123366175,-29.16573176,179.5,0.210487223,-0.004643438,0,0,0,good,GPS
148,1.127042312,-29.38726676,179.435,0.221565498,-0.00512022,0,0,0,good,GPS
149,1.130534642,-29.59772501,179.376,0.210487224,-0.004892194,0,0,0,good,GPS
150,1.123717012,-29.80835145,179.321,0.210736751,-0.00455512,0,0,0,good,GPS
151,1.127393148,-30.02988645,179.27,0.221565498,-0.004017403,0,0,0,normal,GPS
152,1.141195437,-30.2401765,179.226,0.210742524,-0.003643996,0,0,0,normal,GPS
153,1.144687765,-30.45063475,179.167,0.210487222,-0.004892194,0,0,0,normal,GPS
154,1.148180094,-30.661093,179.11,0.210487224,-0.004726357,0,0,0,normal,GPS
155,1.151672422,-30.87155125,179.06,0.210487223,-0.004145927,0,0,0,good,GPS
156,1.165474713,-31.08184131,179.019,0.210742522,-0.003395542,0,0,0,good,GPS
157,1.168967041,-31.29229956,178.97,0.210487223,-0.004063008,0,0,0,good,GPS
158,1.172459368,-31.50275781,178.913,0.210487223,-0.004726357,0,0,0,normal,GPS
159,1.186445464,-31.72412461,178.879,0.221808191,-0.002675338,0,0,0,normal,GPS
160,1.189937791,-31.93458286,178.848,0.210487223,-0.002570475,0,0,0,normal,GPS
161,1.193430117,-32.14504111,178.81,0.210487223,-0.003150904,0,0,0,normal,GPS
162,1.206864795,-32.33317766,178.779,0.188615625,-0.002868543,0,0,0,good,GPS
163,1.210357121,-32.54363591,178.738,0.210487223,-0.00339966,0,0,0,good,GPS
164,1.223791799,-32.73177247,178.709,0.188615625,-0.002683476,0,0,0,good,GPS
165,1.227467931,-32.95330747,178.689,0.221565498,-0.001575452,0,0,0,good,GPS
166,1.241454026,-33.17467427,178.668,0.22180819,-0.001652415,0,0,0,good,GPS
167,1.255440124,-33.39604108,178.644,0.221808191,-0.001888474,0,0,0,good,GPS
168,1.258564837,-33.58434583,178.639,0.188330672,-0.000463368,0,0,0,good,GPS
169,1.271999512,-33.77248238,178.636,0.188615626,-0.000277601,0,0,0,normal,GPS
170,1.285434188,-33.96061894,178.627,0.188615624,-0.000832803,0,0,0,normal,GPS
171,1.288558899,-34.14892369,178.62,0.188330672,-0.000648716,0,0,0,normal,GPS
172,1.301993574,-34.33706024,178.624,0.188615625,0.000370135,0,0,0,normal,GPS
173,1.305302092,-34.53644174,178.636,0.199408947,0.001050301,0,0,0,good,GPS
174,1.308426804,-34.72474649,178.667,0.188330673,0.002872883,0,0,0,good,GPS
175,1.322045287,-34.92395979,178.699,0.199678252,0.002797026,0,0,0,good,GPS
176,1.335663771,-35.1231731,178.739,0.199678251,0.003496283,0,0,0,good,GPS
177,1.338972289,-35.3225546,178.774,0.199408948,0.003063379,0,0,0,normal,GPS
178,1.35259077,-35.5217679,178.814,0.199678251,0.003496283,0,0,0,normal,GPS
179,1.356083093,-35.73222615,178.855,0.210487223,0.00339966,0,0,0,normal,GPS
180,1.35939161,-35.93160765,178.905,0.199408947,0.004376256,0,0,0,normal,GPS
181,1.373193898,-36.14189771,178.955,0.210742522,0.004140904,0,0,0,good,GPS
182,1.376686221,-36.35235595,179.01,0.210487221,0.00456052,0,0,0,good,GPS
183,1.390488512,-36.56264601,179.07,0.210742521,0.004969085,0,0,0,good,GPS
184,1.393980835,-36.77310426,179.144,0.210487222,0.006135972,0,0,0,good,GPS
185,1.407783123,-36.98339431,179.208,0.210742521,0.005300358,0,0,0,good,GPS
186,1.421769219,-37.20476112,179.257,0.221808191,0.003855635,0,0,0,good,GPS
187,1.425261541,-37.41521936,179.306,0.210487222,0.004063008,0,0,0,good,GPS
188,1.439247636,-37.63658617,179.361,0.221808189,0.004327753,0,0,0,good,GPS
189,1.442923764,-37.85812117,179.429,0.221565497,0.005356537,0,0,0,good,GPS
190,1.456909859,-38.07948797,179.501,0.22180819,0.005665422,0,0,0,good,GPS
191,1.46040218,-38.28994622,179.57,0.210487221,0.005721379,0,0,0,good,GPS
192,1.464078307,-38.51148122,179.639,0.221565497,0.00543531,0,0,0,good,GPS
193,1.4780644,-38.73284802,179.692,0.221808189,0.00417038,0,0,0,normal,GPS
194,1.481740527,-38.95438302,179.747,0.221565497,0.004332494,0,0,0,normal,GPS
195,1.485416654,-39.17591802,179.812,0.221565496,0.00512022,0,0,0,normal,GPS
196,1.499402747,-39.39728482,179.882,0.221808189,0.005508049,0,0,0,normal,GPS
197,1.503078873,-39.61881982,179.961,0.221565497,0.006223036,0,0,0,good,GPS
198,1.506754999,-39.84035482,180.029,0.221565496,0.005356538,0,0,0,good,GPS
199,1.510431124,-40.06188981,180.093,0.221565496,0.005041447,0,0,0,good,GPS
200,1.514107249,-40.28342481,180.168,0.221565494,0.005907946,0,0,0,good,GPS
201,1.528093347,-40.50479162,180.255,0.221808191,0.006845719,0,0,0,good,GPS
202,1.531769472,-40.72632661,180.359,0.221565495,0.008192352,0,0,0,good,GPS
203,1.535445596,-40.94786161,180.459,0.221565496,0.007877261,0,0,0,good,GPS
204,1.528811747,-41.1695648,180.559,0.221802417,0.007868847,0,0,0,good,GPS
205,1.532304065,-41.38002305,180.627,0.210487222,0.005638461,0,0,0,good,GPS
206,1.535980188,-41.60155805,180.717,0.221565495,0.007089535,0,0,0,good,GPS
207,1.539656311,-41.82309304,180.815,0.221565496,0.007719716,0,0,0,good,GPS
208,1.533022466,-42.04479623,180.904,0.221802417,0.007003274,0,0,0,good,GPS
209,1.536514782,-42.25525448,180.973,0.210487221,0.005721379,0,0,0,good,GPS
210,1.529880936,-42.47695767,181.035,0.221802417,0.004878685,0,0,0,good,GPS
211,1.533557057,-42.69849267,181.109,0.221565495,0.005829173,0,0,0,good,GPS
212,1.537049373,-42.90895092,181.201,0.21048722,0.007628505,0,0,0,good,GPS
213,1.530415523,-43.1306541,181.281,0.221802417,0.006295077,0,0,0,good,GPS
214,1.533907838,-43.34111235,181.36,0.210487221,0.006550564,0,0,0,good,GPS
215,1.537583958,-43.56264735,181.432,0.221565493,0.005671628,0,0,0,good,GPS
216,1.530766301,-43.77327379,181.5,0.21073675,0.005631784,0,0,0,good,GPS
217,1.534442421,-43.99480878,181.574,0.221565496,0.005829173,0,0,0,good,GPS
218,1.527624762,-44.20543522,181.649,0.210736749,0.006211527,0,0,0,good,GPS
219,1.53130088,-44.42697022,181.718,0.221565495,0.00543531,0,0,0,good,GPS
220,1.524483222,-44.63759666,181.768,0.210736749,0.004141018,0,0,0,good,GPS
221,1.527975534,-44.84805491,181.802,0.21048722,0.00281923,0,0,0,good,GPS
222,1.521341677,-45.0697581,181.843,0.221802417,0.003226227,0,0,0,good,GPS
223,1.514524018,-45.28038454,181.89,0.21073675,0.003892557,0,0,0,good,GPS
224,1.518200135,-45.50191953,181.948,0.221565494,0.004568811,0,0,0,good,GPS
225,1.511382475,-45.71254597,182.005,0.210736749,0.00472076,0,0,0,good,GPS
226,1.514874785,-45.92300422,182.048,0.21048722,0.003565497,0,0,0,good,GPS
227,1.508240927,-46.14470741,182.086,0.221802416,0.002990162,0,0,0,good,GPS
228,1.511733237,-46.35516565,182.116,0.21048722,0.002487556,0,0,0,good,GPS
229,1.505099378,-46.57686884,182.128,0.221802417,0.000944262,0,0,0,good,GPS
230,1.498465521,-46.79857203,182.129,0.221802417,7.87E-05,0,0,0,good,GPS
231,1.491831662,-47.02027522,182.139,0.221802415,0.000786885,0,0,0,good,GPS
232,1.49532397,-47.23073346,182.152,0.21048722,0.001077941,0,0,0,good,GPS
233,1.488690112,-47.45243665,182.167,0.221802416,0.001180327,0,0,0,good,GPS
234,1.481504831,-47.64090959,182.176,0.188609855,0.000832828,0,0,0,good,GPS
235,1.485180944,-47.86244459,182.177,0.221565494,7.88E-05,0,0,0,good,GPS
236,1.478547084,-48.08414778,182.171,0.221802416,-0.000472131,0,0,0,good,GPS
237,1.47191322,-48.30585096,182.17,0.221802415,-7.87E-05,0,0,0,good,GPS
238,1.475037915,-48.49415571,182.178,0.188330671,0.000741389,0,0,0,good,GPS
239,1.468404051,-48.7158589,182.186,0.221802416,0.000629508,0,0,0,good,GPS
240,1.461218772,-48.90433184,182.201,0.188609854,0.001388047,0,0,0,good,GPS
241,1.464343466,-49.09263658,182.202,0.18833067,9.27E-05,0,0,0,good,GPS
242,1.457893405,-49.32541652,182.2,0.232869282,-0.000149898,0,0,0,good,GPS
243,1.451443346,-49.55819646,182.191,0.232869282,-0.00067454,0,0,0,good,GPS
244,1.455303261,-49.7908082,182.193,0.232643769,0.000150043,0,0,0,good,GPS
245,1.437808003,-49.97944934,182.183,0.189450681,-0.000921258,0,0,0,good,GPS
246,1.430806525,-50.17899902,182.186,0.199672478,0.000262229,0,0,0,good,GPS
247,1.423805044,-50.37854871,182.202,0.199672479,0.001398554,0,0,0,good,GPS
248,1.416803567,-50.5780984,182.21,0.199672478,0.000699277,0,0,0,good,GPS
249,1.409802086,-50.77764809,182.214,0.199672479,0.000349638,0,0,0,good,GPS
250,1.402800607,-50.97719778,182.213,0.199672479,-8.74E-05,0,0,0,good,GPS
251,1.39561532,-51.16567071,182.205,0.188609852,-0.000740292,0,0,0,good,GPS
252,1.388613838,-51.3652204,182.203,0.199672479,-0.000174819,0,0,0,good,GPS
253,1.381612355,-51.56477009,182.201,0.199672479,-0.000174819,0,0,0,good,GPS
254,1.384920849,-51.76415158,182.202,0.199408944,8.75E-05,0,0,0,good,GPS
255,1.377919368,-51.96370127,182.201,0.199672478,-8.74E-05,0,0,0,good,GPS
256,1.370917886,-52.16325096,182.198,0.199672478,-0.000262229,0,0,0,good,GPS
257,1.363916403,-52.36280065,182.194,0.199672479,-0.000349638,0,0,0,good,GPS
258,1.367408701,-52.57325889,182.182,0.210487217,-0.000995022,0,0,0,good,GPS
259,1.360407214,-52.77280858,182.159,0.199672477,-0.002010421,0,0,0,good,GPS
260,1.353589536,-52.98343502,182.132,0.210736747,-0.00223615,0,0,0,good,GPS
261,1.356898027,-53.18281651,182.095,0.199408943,-0.00323843,0,0,0,good,GPS
262,1.350080343,-53.39344295,182.065,0.210736747,-0.002484611,0,0,0,good,GPS
263,1.343262665,-53.60406938,182.043,0.210736748,-0.001822048,0,0,0,good,GPS
264,1.336261177,-53.80361907,182.015,0.199672477,-0.002447469,0,0,0,good,GPS
265,1.339753473,-54.01407732,181.997,0.210487219,-0.001492534,0,0,0,good,GPS
266,1.332935788,-54.22470375,181.965,0.210736747,-0.002650251,0,0,0,good,GPS
267,1.326118104,-54.43533019,181.921,0.210736746,-0.003644096,0,0,0,good,GPS
268,1.329610398,-54.64578843,181.882,0.210487217,-0.003233823,0,0,0,good,GPS
269,1.322792715,-54.85641487,181.853,0.210736747,-0.00240179,0,0,0,good,GPS
270,1.315975031,-55.06704131,181.821,0.210736748,-0.002650251,0,0,0,good,GPS
271,1.319467325,-55.27749955,181.801,0.210487216,-0.001658371,0,0,0,good,GPS
272,1.312649639,-55.48812599,181.775,0.210736747,-0.002153329,0,0,0,good,GPS
273,1.306015757,-55.70982917,181.74,0.221802413,-0.002754096,0,0,0,good,GPS
274,1.309508049,-55.92028742,181.697,0.210487218,-0.003565497,0,0,0,good,GPS
275,1.302690361,-56.13091385,181.65,0.210736746,-0.003892557,0,0,0,good,GPS
276,1.295872671,-56.34154029,181.61,0.210736748,-0.003312814,0,0,0,good,GPS
277,1.299548767,-56.56307528,181.585,0.221565491,-0.001969315,0,0,0,good,GPS
278,1.292731077,-56.77370172,181.565,0.210736747,-0.001656407,0,0,0,good,GPS
279,1.296223367,-56.98415996,181.536,0.210487217,-0.002404638,0,0,0,good,GPS
280,1.289405678,-57.1947864,181.496,0.210736745,-0.003312814,0,0,0,good,GPS
281,1.292897968,-57.40524464,181.459,0.210487217,-0.003067986,0,0,0,good,GPS
282,1.286264083,-57.62694782,181.415,0.221802413,-0.003462293,0,0,0,good,GPS
283,1.289756372,-57.83740607,181.377,0.210487216,-0.003150904,0,0,0,good,GPS
284,1.282938679,-58.0480325,181.343,0.210736748,-0.002815892,0,0,0,good,GPS
285,1.286430967,-58.25849075,181.319,0.210487216,-0.001990045,0,0,0,good,GPS
286,1.279613273,-58.46911718,181.294,0.210736746,-0.002070509,0,0,0,good,GPS
287,1.28310556,-58.67957543,181.263,0.210487216,-0.002570475,0,0,0,good,GPS
288,1.286597848,-58.89003367,181.227,0.210487217,-0.002985067,0,0,0,good,GPS
289,1.279780154,-59.1006601,181.181,0.210736745,-0.003809736,0,0,0,good,GPS
290,1.283272441,-59.31111835,181.14,0.210487216,-0.00339966,0,0,0,good,GPS
291,1.276454747,-59.52174478,181.104,0.210736746,-0.002981533,0,0,0,good,GPS
292,1.279763228,-59.72112628,181.078,0.199408943,-0.002275653,0,0,0,good,GPS
293,1.272945528,-59.93175271,181.054,0.210736746,-0.001987689,0,0,0,good,GPS
294,1.276437813,-60.14221095,181.027,0.210487216,-0.002238801,0,0,0,good,GPS
295,1.26962012,-60.35283739,180.989,0.210736747,-0.003147174,0,0,0,good,GPS
296,1.273112405,-60.56329563,180.94,0.210487215,-0.004063008,0,0,0,good,GPS
297,1.266294702,-60.77392207,180.901,0.210736745,-0.003229994,0,0,0,good,GPS
298,1.269786986,-60.98438031,180.859,0.210487217,-0.003482579,0,0,0,good,GPS
299,1.262785484,-61.18392999,180.822,0.199672476,-0.003234155,0,0,0,good,GPS
300,1.255967783,-61.39455643,180.794,0.210736747,-0.00231897,0,0,0,good,GPS
301,1.259460066,-61.60501467,180.754,0.210487215,-0.003316742,0,0,0,good,GPS
302,1.262768544,-61.80439616,180.713,0.199408941,-0.00358853,0,0,0,good,GPS
303,1.255950844,-62.0150226,180.657,0.210736746,-0.00463794,0,0,0,good,GPS
304,1.259259321,-62.21440409,180.591,0.19940894,-0.005776658,0,0,0,good,GPS
305,1.262567799,-62.41378558,180.524,0.199408942,-0.005864183,0,0,0,good,GPS
306,1.255750097,-62.62441202,180.461,0.210736745,-0.005217683,0,0,0,good,GPS
307,1.259058574,-62.82379351,180.406,0.199408942,-0.004813882,0,0,0,good,GPS
308,1.262367051,-63.023175,180.358,0.19940894,-0.004201206,0,0,0,good,GPS
309,1.265675527,-63.2225565,180.306,0.199408941,-0.004551307,0,0,0,good,GPS
310,1.269167807,-63.43301474,180.258,0.210487216,-0.00398009,0,0,0,good,GPS
311,1.262166297,-63.63256442,180.197,0.199672475,-0.005331986,0,0,0,good,GPS
312,1.265474772,-63.83194592,180.132,0.19940894,-0.005689133,0,0,0,good,GPS
313,1.268783247,-64.03132741,180.065,0.199408941,-0.005864183,0,0,0,good,GPS
314,1.272091722,-64.2307089,180.007,0.199408941,-0.005076457,0,0,0,good,GPS
315,1.275400197,-64.43009039,179.95,0.199408941,-0.004988932,0,0,0,good,GPS
316,1.278524867,-64.61839514,179.903,0.188330666,-0.004355662,0,0,0,good,GPS
317,1.281833341,-64.81777663,179.856,0.19940894,-0.004113681,0,0,0,good,GPS
318,1.285141815,-65.01715812,179.799,0.19940894,-0.004988932,0,0,0,good,GPS
319,1.288450288,-65.21653961,179.744,0.19940894,-0.004813882,0,0,0,good,GPS
